LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
739221,Female,Unknown,Married,65,-1,2,3,1,1,0,61094,7847,66344,46556,95462,53044,4227,47540,25602,27301,24358,19318,0
14486,Female,Others,Single,22,-1,4,2,4,-1,1,15734,87212,20864,66903,62798,8733,26207,35014,46600,34718,24713,20755,0
354165,Male,Others,Single,71,1,1,0,2,0,3,25886,40309,64945,3865,70782,7612,30290,19462,29192,46332,3751,13112,0
745224,Male,University,Others,56,2,2,4,2,3,4,62611,13658,-355,40842,81078,62866,32211,34467,15223,847,35468,48069,0
652699,Female,High School,Married,43,0,4,-1,1,1,3,35077,87928,60264,38927,19162,3436,21673,14963,20880,21886,5844,48599,0
684472,Male,Graduate School,Married,65,2,2,1,3,4,1,4661,16527,82471,48602,15761,25559,9136,19475,38551,4671,29153,6934,0
585985,Female,Graduate School,Married,39,2,3,2,1,4,0,98235,28676,12926,69734,18679,72850,4980,20168,30663,41504,8491,22371,1
520462,Female,High School,Others,60,-1,2,0,3,0,4,2838,15781,113,30076,73441,40393,24198,1844,10228,4153,16415,6859,0
65998,Male,Others,Married,28,-1,4,-1,1,3,-1,41073,-355,51739,71822,11379,15335,46344,39165,4749,8571,8733,28570,1
119537,Male,Graduate School,Married,36,2,2,0,3,3,1,9378,96476,48213,94817,46770,21715,46362,45653,5045,46033,30516,16031,1
36576,Female,University,Others,78,3,0,-1,-1,3,-1,7058,77236,24811,18734,58567,3165,38434,48876,33615,30456,49698,29148,0
191172,Male,Others,Single,63,3,3,0,1,2,2,66525,22990,60687,1829,12421,50790,32599,40288,26071,9353,14759,11441,1
380208,Female,Unknown,Married,38,4,3,0,3,-1,3,74113,85052,3592,99917,93183,52029,7371,9942,34163,65,20524,2751,1
91238,Female,High School,Single,56,2,1,4,4,4,4,84404,17618,23552,915,47938,95573,2396,33660,22958,14301,47035,40941,1
225045,Male,Others,Married,44,3,3,2,0,3,0,88806,60859,60898,38980,9974,79308,44866,8406,16922,17181,24955,17959,1
135885,Female,Unknown,Single,21,4,-1,0,0,2,-1,32884,75500,51118,8440,1500,16999,2090,19813,27995,10008,49648,6503,1
600017,Male,University,Single,21,4,0,0,1,3,0,27527,57827,18744,3819,59490,14505,18913,13171,30177,5290,18299,17440,0
100853,Female,High School,Others,66,2,1,2,1,3,2,41187,96389,21046,72415,50015,21388,23928,23129,30426,31474,26761,22044,1
656280,Female,Graduate School,Others,56,4,-1,2,2,2,-1,37735,95726,88990,89352,48643,45461,36941,30303,14113,631,24110,25120,0
759378,Female,Graduate School,Married,31,-1,2,3,3,-1,0,14981,962,80365,31225,72649,79051,9251,20028,10386,28351,12695,6243,0
301288,Female,Unknown,Married,38,-1,-1,3,1,0,0,61457,38241,63932,9334,92116,97839,32126,27191,901,36026,24760,39568,0
722686,Female,Others,Others,36,-1,1,4,0,4,2,26080,39251,22084,82128,95296,32890,39727,21723,25245,39869,49640,49481,0
349292,Male,University,Married,37,0,3,2,0,1,1,10797,61397,35398,94367,96559,52517,13485,16989,18267,40201,10257,46144,0
332742,Female,Unknown,Married,44,-1,0,1,0,3,4,56056,68951,96219,68656,10805,38857,31647,47440,8331,8383,46151,9770,0
422839,Male,University,Others,54,-1,1,4,3,-1,2,25457,54770,31477,75093,6731,86133,41606,16312,10860,35567,39546,35774,1
685609,Male,University,Single,24,2,-1,-1,-1,4,-1,19917,30545,68405,1961,98249,78639,9545,32503,11110,22109,32938,30580,0
476981,Male,University,Married,55,3,-1,2,1,1,-1,7871,7705,4200,77385,92752,81578,27275,29400,20543,1149,31820,22224,0
101810,Female,High School,Others,35,3,1,3,-1,3,3,18053,94302,1039,85696,94310,95540,13366,39811,42254,19387,8591,7145,1
82131,Male,Unknown,Married,22,-1,4,0,3,1,0,90359,9704,77615,31545,99788,47149,8955,17561,30393,36313,48013,19299,0
179449,Male,High School,Married,76,-1,4,2,4,2,4,65727,31119,88374,74875,50907,13337,28647,45406,11074,45399,11784,13497,1
455581,Male,Others,Others,71,-1,1,2,1,4,-1,82050,27671,98611,50569,10460,95204,2326,21565,29702,19,46834,26348,0
375556,Female,Others,Others,51,4,4,3,2,-1,1,82323,20203,60356,616,10294,26683,49610,17867,17800,28276,28228,22573,1
306695,Female,Graduate School,Married,29,2,1,3,1,-1,1,58415,80927,5634,73447,9059,62269,35340,29621,11264,41392,17724,13922,0
100214,Female,Graduate School,Married,30,2,3,1,1,4,2,37398,91115,63899,52834,30856,71754,48843,20669,44292,999,24466,11007,1
359894,Female,Graduate School,Single,73,2,1,4,1,0,-1,96064,11451,724,24549,6817,78330,46534,23697,21347,2534,37183,872,0
48599,Male,Others,Single,45,3,2,3,1,0,4,74058,23516,86590,71361,92917,56360,38708,9737,21505,28538,11813,15794,1
239417,Female,University,Others,71,0,0,3,4,1,4,4030,95613,1455,17230,2033,49764,48702,32035,35350,4425,27151,23881,0
643778,Male,University,Married,25,3,0,3,1,2,-1,381,74856,71628,49618,11971,4397,4169,46721,16742,18074,6620,22388,0
365474,Female,Unknown,Others,34,2,2,4,3,1,3,15753,57642,53447,7882,64925,63949,46534,48187,1500,40242,25924,45301,1
556881,Male,Others,Others,62,1,-1,0,1,3,3,4092,44976,25612,97391,55986,44031,9010,9688,40887,6328,46545,41216,0
759760,Female,Graduate School,Married,68,0,-1,2,4,-1,3,51946,18330,39456,80844,29995,99308,6073,12974,30117,8526,7922,21301,0
644153,Female,Others,Single,58,-1,-1,2,3,1,-1,86620,86656,41773,43808,73971,94065,25094,24648,814,2553,34857,36800,0
518965,Female,University,Others,77,4,-1,3,1,1,2,79093,33612,95638,89605,18731,67269,23857,38126,41555,18894,33001,14687,0
707996,Female,University,Others,60,3,3,4,1,4,4,57520,30790,2061,21500,-989,23838,20375,22943,14539,38820,16939,36028,0
472441,Male,High School,Married,22,4,2,1,3,-1,2,7567,86606,31001,80410,74244,21425,24918,28612,37834,39906,27060,7166,1
197031,Female,High School,Single,38,0,0,3,1,-1,2,79152,18449,9586,8333,17004,38119,6808,43186,11187,10242,10146,8885,0
751277,Female,Unknown,Single,49,1,2,4,4,0,2,83680,73830,93479,52383,90869,98111,22571,42576,6086,43676,36501,23826,0
239701,Female,Others,Married,73,0,0,4,0,0,1,26866,31256,74012,65513,21537,50664,7608,14583,39062,14275,3275,13026,0
142192,Male,High School,Others,73,3,-1,1,1,-1,-1,33711,97983,89507,25810,23836,32125,13408,21186,11510,9748,15078,23585,0
53638,Female,High School,Married,73,2,3,4,2,1,0,47743,6190,2763,24117,7511,6311,22692,25563,14129,39911,40241,13006,1
180134,Female,Others,Married,40,-1,1,2,3,3,-1,24386,44493,44209,71258,11473,34169,27369,26691,34832,43305,37714,49707,0
25213,Male,University,Single,28,2,1,1,4,1,2,85842,10561,23078,80206,9468,33042,44134,1591,14200,10357,845,28532,0
788574,Male,Unknown,Others,79,2,4,1,1,3,1,22013,19431,57434,12217,99231,32756,48508,15458,26113,25364,30678,5609,0
779275,Male,Unknown,Others,57,3,-1,-1,1,-1,1,93542,28617,34656,40770,54965,80140,14782,5901,40132,49793,6653,6642,0
351910,Female,Unknown,Single,69,2,-1,1,3,4,-1,5885,12571,74450,85427,67368,15401,5126,40847,30141,48836,1319,13556,1
749319,Male,High School,Others,68,2,2,1,-1,3,0,31821,95931,52595,44272,87898,49890,49595,41547,34132,7370,20501,42237,0
682547,Female,University,Others,46,3,3,0,4,0,2,13045,-991,3006,96350,85036,5628,3704,9034,43788,19490,42670,37996,0
675400,Male,Unknown,Married,57,3,3,2,4,4,1,90210,79739,16470,69461,-985,69657,18284,36417,16650,30749,21487,31042,0
731662,Female,Others,Married,69,1,2,3,0,-1,2,17780,42791,71035,82053,75255,92109,42477,28192,13408,21302,14332,9139,0
564237,Male,Unknown,Married,24,2,3,-1,0,2,2,24550,69857,98608,60724,68402,49065,28708,15116,13594,10496,24817,4373,0
777360,Male,Graduate School,Others,53,0,3,1,1,3,4,88771,52368,75840,14218,14986,40525,17940,17949,42230,48508,2890,14060,0
406743,Male,University,Others,42,-1,1,0,3,3,2,77377,74914,94771,36633,93213,90464,24673,35697,8226,43189,35393,46108,0
782354,Female,Graduate School,Others,26,4,3,0,2,4,3,47284,47847,21894,88689,1345,31398,11053,33489,37649,4303,5513,397,0
479773,Male,University,Others,53,-1,-1,4,1,2,4,59238,72042,16398,40528,90052,33239,17428,1804,32212,41838,8644,49373,0
224480,Female,Others,Single,48,3,1,3,0,2,2,46184,74755,44332,51152,7450,67699,13543,12611,67,44672,31226,47374,0
374577,Male,High School,Single,44,4,-1,3,1,-1,2,59623,94491,89332,8513,14349,47647,8659,654,16572,40510,34397,34545,1
742654,Male,High School,Others,24,3,-1,2,3,4,0,20305,33224,76533,39434,65599,20755,8545,8336,45663,48566,43220,4060,1
421973,Male,University,Married,22,1,2,4,4,1,4,39021,97347,29780,87624,15659,48069,49223,47877,49834,34380,23520,31117,0
521213,Female,Unknown,Married,33,2,4,1,4,2,4,85759,39094,41086,42704,42751,90174,9567,42656,13232,29082,47512,16277,0
524738,Female,Graduate School,Single,66,3,3,0,4,3,0,42184,61818,92368,95966,99870,89759,1075,22837,11146,45438,33326,22112,0
155384,Female,Others,Single,69,3,3,-1,4,2,3,17942,93305,25506,77353,20306,9601,9437,13229,35906,24016,40838,12630,1
425335,Male,Unknown,Others,31,-1,3,2,2,-1,4,76418,9086,73200,71901,99234,3017,9215,27287,46002,3464,43675,31100,1
152876,Female,High School,Others,55,2,3,1,-1,-1,3,23714,92893,94700,59922,79476,67145,42780,17276,42291,23364,1068,17158,1
719346,Female,Unknown,Others,59,1,1,4,2,3,2,50672,39544,94596,99071,68118,31850,32068,27140,3190,25146,43714,33107,0
580833,Male,Graduate School,Others,30,3,0,3,1,3,1,85557,91398,50020,99378,65867,99093,21670,4290,33620,9366,42220,16390,1
348663,Male,High School,Others,63,3,-1,4,0,3,1,42201,17955,12985,49293,7066,45787,45772,28130,16042,21610,10962,1296,0
695359,Female,University,Married,30,3,4,1,3,1,-1,62296,46660,82453,98381,25132,41010,4462,28122,7353,49431,15472,287,1
368237,Female,Others,Married,28,-1,4,4,1,3,1,51979,72736,462,85519,77772,70244,36489,46667,29645,6215,38666,41676,0
472735,Male,Others,Others,25,3,0,3,-1,4,1,87549,70168,23082,54272,65015,6973,3107,37681,23621,35438,20986,33337,1
538056,Female,High School,Married,43,3,0,1,3,-1,0,82257,78236,865,69368,19893,92950,21086,23720,27634,27128,7810,21102,0
273648,Male,University,Others,54,-1,0,-1,3,-1,-1,76817,33630,35777,7670,67582,28913,18959,43736,25332,22241,7996,25218,0
340130,Male,Graduate School,Others,67,3,1,2,3,2,-1,13008,49385,10322,26809,92706,12356,49900,7350,44956,15285,16833,47583,1
479988,Female,Others,Single,52,2,0,4,1,3,0,59196,84045,90848,17069,66024,50893,18083,42096,42267,7668,3639,39541,0
542290,Female,High School,Married,36,2,1,3,-1,1,1,1294,3711,26762,94447,12720,65333,4715,2523,13930,39070,1913,18935,1
85427,Male,Others,Married,24,-1,2,-1,1,4,1,18061,29871,13538,79702,26400,99830,48723,34428,30641,38037,43757,16493,0
310931,Female,University,Single,74,2,2,0,3,0,-1,54733,1457,56125,98675,83012,30582,41214,7630,2595,20493,37401,36418,0
23898,Male,Graduate School,Married,48,4,4,-1,3,2,1,97376,75732,72246,4459,95028,20135,11169,4512,21851,34820,5328,3219,1
90800,Female,University,Single,68,4,2,-1,0,4,-1,39004,77375,89583,27476,94502,48914,17219,34626,1218,3066,38177,731,1
748587,Male,Unknown,Married,64,4,1,-1,2,1,1,79625,38467,2177,61289,27946,40577,1850,25286,22283,11902,27830,45269,1
381167,Female,University,Others,34,1,1,3,1,3,2,50293,12167,26502,26177,25510,76608,3649,8329,8675,9049,37579,11235,0
136718,Female,University,Single,32,3,-1,0,-1,1,0,52682,72995,18249,2423,47162,11624,23128,11752,21067,11992,5327,22077,1
568031,Male,Others,Others,41,1,0,2,3,0,4,9237,6157,2197,60001,29199,19247,18917,11048,23831,12753,30118,8759,0
743898,Female,University,Others,68,2,3,-1,1,4,3,10694,1714,34229,19360,23039,14507,35074,40103,24384,23630,36229,44008,0
777877,Male,High School,Married,36,-1,3,3,2,1,2,85472,85466,23166,65934,18188,64025,45308,14071,40527,40540,7533,38324,0
184458,Female,Others,Single,74,4,0,3,1,0,1,9468,26217,68117,29232,6990,16151,493,17117,28564,14061,1459,23488,1
140864,Female,Others,Others,64,-1,3,2,2,0,3,17461,39132,7692,43940,91706,31315,22084,6520,11741,14512,22866,9549,0
162395,Female,Unknown,Others,22,1,3,1,1,4,4,74376,95653,97424,4361,7975,30104,39701,41354,16665,38654,44178,30124,0
472485,Female,High School,Single,43,2,3,0,0,0,2,73062,79792,775,401,3273,86521,12623,5291,41589,26432,47099,29518,1
182391,Male,University,Married,76,3,4,0,1,4,4,77000,55371,31656,90820,91941,29298,28360,18901,35234,12419,30411,7263,1
551156,Male,Unknown,Others,49,2,1,4,4,1,0,75599,55788,-394,65948,70997,34953,10292,15106,28894,41736,16840,47761,0
240804,Female,High School,Married,66,4,1,-1,0,3,3,99919,8583,56281,21814,39326,57364,12207,36095,36943,15651,8168,1071,1
798512,Male,Unknown,Single,63,2,1,1,2,-1,4,79280,88461,6375,2230,50350,55581,4040,32423,37689,28338,38298,7445,0
154848,Male,Graduate School,Married,29,-1,0,0,3,-1,3,12064,41042,-181,37824,92630,59837,34544,6124,43689,23929,644,37839,0
207303,Female,University,Single,74,0,2,4,3,1,0,86276,89405,75992,49416,7732,16461,1867,13431,39324,12631,10521,35014,0
194884,Male,Unknown,Married,27,4,4,-1,1,3,4,12589,76807,30373,80715,71911,43219,35502,45863,28040,31204,12701,43515,0
597559,Male,Graduate School,Married,49,3,4,1,-1,-1,2,52324,67371,-217,99563,12660,76338,31785,48948,2936,40081,7264,43336,0
87585,Female,University,Others,64,4,3,3,1,0,3,-68,7013,49998,58989,23273,95847,3331,33014,25927,34323,26786,47017,1
461758,Female,Unknown,Married,37,4,-1,-1,0,1,4,16019,77775,6560,70812,64948,12501,49361,21708,13514,22073,21322,22396,0
134147,Female,Unknown,Others,29,3,1,1,0,1,0,54835,28540,28168,64291,54020,10070,32209,7587,43265,49729,46516,41083,1
25628,Female,Unknown,Single,26,4,4,2,2,2,4,21157,35973,64927,57876,25359,99194,44073,3138,44398,29016,5747,74,1
397994,Male,Unknown,Single,64,-1,4,0,1,2,4,51381,66690,23264,54572,93699,626,24490,49493,23697,38284,20640,1988,0
269517,Female,Others,Others,40,2,-1,-1,2,2,2,16574,86028,98436,86304,70263,76346,37876,31064,25412,38461,20734,41116,0
149337,Male,Unknown,Married,30,-1,3,4,-1,4,1,47312,68459,75245,87668,14907,63569,46432,46995,6139,14235,25669,31031,0
401016,Male,Others,Single,29,2,4,3,3,3,-1,70044,30558,77598,61096,77824,38414,13181,28344,46520,45,2761,40055,1
269970,Female,Others,Single,32,0,4,4,3,1,1,31779,87004,45801,74111,98731,27860,40890,2434,14098,10126,23257,3083,1
537765,Male,Graduate School,Single,53,4,2,-1,1,2,1,29888,39030,74924,72367,84430,29460,12261,49493,10258,38492,14301,20202,1
798634,Male,University,Others,52,0,-1,0,2,1,-1,25025,35636,46359,48818,98941,94077,31435,16491,19385,33748,49621,48934,0
123846,Male,Others,Single,54,1,3,0,2,0,4,7060,68326,27036,62623,89291,58970,30090,39588,38767,21931,8500,20075,0
254000,Female,High School,Single,39,2,3,1,-1,2,1,32216,89956,4318,67348,18780,53584,31568,21477,5074,3294,6017,44939,0
283994,Male,Others,Single,53,-1,1,4,2,1,1,72197,58051,62371,34243,3677,63286,4770,46381,25008,19938,22342,13856,1
769981,Female,High School,Single,68,-1,2,4,4,3,0,99800,96751,53714,22357,45548,69309,36968,37994,21932,30925,6847,48895,1
668166,Female,Graduate School,Others,36,4,3,3,4,4,0,63617,62566,29544,67636,6122,36812,9339,7802,20731,7729,8980,45748,1
366512,Male,High School,Others,70,-1,2,1,0,3,2,70421,50159,19823,84321,49794,93359,44741,12872,38887,44684,16674,46307,0
796617,Male,Graduate School,Married,70,1,1,3,4,3,3,-574,65809,48828,36783,294,44977,31842,10716,13083,49409,33197,35833,0
34718,Female,Graduate School,Single,43,3,-1,-1,4,2,4,24491,55025,15978,50703,47070,41088,47109,28107,11825,36811,597,7954,0
721562,Female,Graduate School,Others,46,-1,4,-1,0,3,2,18553,25680,27460,87557,39555,10630,25866,10552,7050,10202,40818,35001,0
690575,Female,High School,Married,65,4,4,4,4,4,0,11918,11434,43111,63882,7555,41075,44838,13465,22326,43553,37295,14164,0
431541,Female,High School,Married,74,0,0,1,4,-1,0,11513,61185,2324,64923,1116,61244,35468,5920,31368,6951,34325,48338,0
140293,Female,Graduate School,Single,64,-1,0,2,0,4,-1,15830,45096,87088,21248,9547,9100,48045,41568,11149,16636,23173,42744,1
394486,Male,Graduate School,Married,61,-1,0,0,1,0,-1,58254,46471,54578,63748,11710,64242,25249,5468,43745,22084,24439,49023,0
681366,Female,University,Others,57,-1,4,1,0,4,0,43695,55004,1934,30454,67097,28103,29890,15125,8412,42172,33440,5628,0
759440,Male,Graduate School,Married,29,4,2,1,0,1,1,29171,73940,4033,77728,92228,33096,43935,14077,26736,6296,35622,36936,0
436185,Female,Unknown,Married,50,3,0,-1,4,-1,2,1250,39579,5086,1380,37807,68659,43331,27217,48276,14026,17962,20396,0
611108,Male,University,Others,33,-1,-1,0,3,2,0,55263,9487,36101,36103,39636,98615,5184,40464,21039,18586,17816,6308,0
430871,Female,University,Married,68,3,3,1,4,1,4,61114,74925,42945,93389,30086,76766,37064,43307,21561,19225,38289,35082,1
760039,Male,University,Married,62,3,2,-1,1,4,0,78144,93921,91475,98584,95091,10807,24432,2739,26820,33038,8232,9655,1
91234,Male,Unknown,Married,36,1,4,-1,0,1,-1,1681,59628,17894,-257,54417,55723,15366,13845,20192,30204,4479,21631,0
663570,Female,University,Married,66,0,-1,4,-1,3,2,62503,99568,60113,39124,34310,33951,31962,5060,40642,19523,19317,2914,1
503622,Male,University,Single,77,-1,4,4,0,1,2,82321,47133,3687,12128,38488,14427,42447,24861,48145,10371,17698,44484,0
281246,Female,High School,Single,22,-1,2,1,1,1,3,2407,95925,1887,78102,52172,-847,9159,10662,49931,41804,37046,44332,0
244501,Female,High School,Others,51,-1,2,1,2,4,0,38529,82530,2043,49220,81803,53734,3012,8685,40653,28329,23291,42301,1
660616,Male,Graduate School,Married,77,3,2,-1,4,0,3,47901,8610,17015,57352,172,62813,18736,17401,37499,28429,34663,20318,1
94079,Male,Graduate School,Others,71,2,1,4,3,4,-1,16427,82706,16789,44653,38806,65351,4409,3490,47780,45275,46678,2701,1
401313,Female,Others,Single,63,0,3,1,3,2,3,20747,52551,55784,45072,86515,119,23005,2814,31379,3623,11488,4044,1
628725,Female,Unknown,Married,39,4,0,0,4,-1,1,12555,12869,5115,40302,52826,59612,35611,42949,24339,21378,5404,49185,0
613858,Female,High School,Married,31,-1,1,-1,4,3,0,92130,84402,27821,76011,79221,83075,32154,47448,40334,9294,41294,34913,0
626944,Male,Graduate School,Single,34,2,3,-1,1,0,0,64927,87466,21879,81550,27544,36933,49649,37682,35048,750,12425,7487,1
207937,Male,Unknown,Married,67,2,4,1,0,-1,2,69355,74605,52642,97601,25738,65745,46613,10558,14360,24123,5593,12997,0
390445,Female,University,Married,45,2,0,1,-1,-1,3,22263,47954,59780,30898,42635,62810,32349,13653,30096,43327,45543,48562,0
706780,Male,Unknown,Single,27,0,1,1,0,0,2,70520,73107,48157,95080,25670,87348,11620,44410,32038,8014,2676,49556,0
166454,Male,High School,Others,35,2,1,0,0,3,4,70899,21979,31717,16889,58665,98410,34673,26232,40887,42732,24476,37479,0
48795,Male,Others,Others,50,4,-1,-1,-1,2,3,4127,10492,59262,9952,23688,79521,32477,27318,3508,29259,5265,34692,1
61425,Female,High School,Married,79,-1,1,2,3,0,3,60453,59920,39971,44985,54840,29022,15372,49741,2118,46897,29569,24005,1
591690,Female,Graduate School,Single,51,4,2,0,0,0,-1,57389,94826,70040,50977,71078,26372,14741,41594,45015,44230,47512,6023,1
465755,Male,Graduate School,Others,44,-1,4,0,2,0,3,11512,93257,73185,73106,89903,77101,30666,28616,14360,48046,42493,35670,0
741563,Male,Unknown,Others,75,1,1,4,2,3,2,62722,96379,91384,59139,25939,26235,34308,24783,36213,12392,17492,42557,0
375271,Female,High School,Married,45,3,2,-1,1,0,4,3037,75118,62823,7897,51385,65573,23573,18617,31957,41466,36629,15747,1
773011,Male,Graduate School,Others,28,2,3,2,1,0,3,92159,22409,23742,17798,80301,67869,18382,25552,31260,33096,21512,48270,0
213567,Female,University,Single,50,4,3,-1,-1,1,3,5854,64162,80211,4656,-857,81333,31614,26640,35586,14643,4954,17629,1
629405,Female,University,Others,56,3,2,0,-1,1,0,24733,71569,99277,24346,51839,27718,17716,17697,27907,43663,1112,8631,0
271712,Female,Others,Single,70,3,-1,1,1,1,0,84169,23077,25520,11193,70337,72440,19750,24553,49828,20271,1112,29203,0
474962,Female,Unknown,Single,34,3,-1,-1,4,1,4,92739,59428,13833,4147,26151,99243,9764,12541,43102,15386,43226,46359,0
743413,Female,Graduate School,Married,49,3,3,-1,0,0,0,33311,25455,50347,76192,86172,81575,14366,17354,9605,28822,16733,43784,1
197350,Female,Others,Others,47,3,4,1,4,1,1,16175,26385,60475,12429,53770,14555,7229,37474,6363,39084,36730,49267,1
350300,Female,University,Married,73,-1,1,2,3,-1,0,89548,-153,72110,41191,85405,71993,5340,39357,25481,10962,18307,20884,0
439960,Male,Others,Others,70,0,3,2,2,2,1,86090,75699,7143,82366,71873,30488,40294,49057,38155,12131,45460,33064,0
360484,Female,Others,Married,56,2,3,-1,-1,1,4,54195,52213,88472,27764,23535,17863,28240,31715,46573,35861,24443,40460,1
40568,Male,Graduate School,Married,54,2,2,1,1,3,1,27090,8704,86005,62628,96821,90459,3454,42439,22133,6953,23712,19332,0
281056,Male,Graduate School,Married,41,-1,-1,4,2,2,4,62479,43862,47538,1402,41980,21305,3816,9362,46145,27500,42,8127,1
